recorrentes B-DT
de O
PTC B-C
sugestivos B-CH
de O
CEs B-C
associadas O
a O
incumprimento B-N
terapeutico B-THER
e O
consumo B-C
de I-C
alcool I-C
. O

Doente O
de O
33 O
anos O
que O
se O
apresentou O
com O
quadro O
de O
alucinacoes B-C
auditivas I-C
e O
crise B-C
convulsiva I-C
tonico- I-C
-clonica I-C
generalizada I-C
. O

O O
resultado O
de O
o O
estudo B-T
laboratorial I-T
com I-T
investigacao I-T
de I-T
trombofilias I-T
e O
de O
autoimunidade B-T
foi O
negativo B-R
. O

Em O
Abril B-DT
de I-DT
2012 I-DT
inicia O
cefaleia B-C
frontal B-AS
em B-CH
moedeira I-CH
, O
intensa B-CH
, O
com O
fonofobia B-CH
, O
que O
aliviava B-EV
com O
analgesia B-THER
. O

Trazido O
a O
o O
SU O
em O
o O
dia B-DT
seguinte I-DT
por O
quadro O
de O
instalacao O
subita B-CH
de O
hemiparesia B-C
direita B-AS
. O

Assim O
, O
foi O
assumido O
o O
diagnostico B-CH
de O
EM B-C
, O
com O
EDSS B-T
inicial I-T
de O
4 B-V
. O

Em O
ON B-T
pontuava O
38 B-V
, O
com O
normalizacao B-EV
de O
a O
estabilidade B-C
postural I-C
. O

Realizou O
TC-CE B-T
que O
demonstrou O
a O
presenca B-R
de I-R
exuberantes I-R
calcificacoes I-R
intra-axiais B-AS
, O
bilaterais B-AS
e O
simetricas B-CH
, O
localizadas O
a O
os O
ganglios B-AS
de I-AS
a I-AS
base I-AS
e O
nucleos B-AS
cerebelosos I-AS
. O

Com B-DT
14 I-DT
meses I-DT
iniciou O
convulsoes B-C
tonico-clonicas I-C
generalizadas I-C
e O
episodios B-C
de I-C
movimentos I-C
oculares I-C
mal I-C
caracterizados I-C
. O

Analiticamente B-T
destaca O
se O
hipetriglicidemia B-C
de O
333 B-V
mg I-V
/ I-V
dl I-V
. O

O O
Eco B-T
Doppler I-T
de O
os O
vasos B-AS
cervical I-AS
e O
transcraniano B-AS
, O
eletrocardiograma B-T
e O
estudo B-T
analitico I-T
basal I-T
nao B-N
evidenciaram O
alteracoes B-R
. O

O O
ecodoppler B-T
de O
os O
vasos B-AS
de I-AS
o I-AS
pescoco I-AS
mostrou O
ateroma B-C
homogeneo I-C
, O
com O
espessamento B-CH
parietal B-AS
e O
moderada B-R
calcificacao I-R
em O
as O
bifurcacoes B-AS
, O
sem B-N
evidencia O
de O
estenose B-C
/ I-C
sinais I-C
de I-C
repercussao I-C
hemodinamica I-C
. O

Verificou O
se O
, O
tambem O
, O
solucao B-R
de I-R
continuidade I-R
de O
a O
dura B-AS
, O
aspetos B-R
sugestivos I-R
de I-R
colecao I-R
de I-R
LCR I-R
por O
fistula B-C
dural B-AS
. O

Orientado O
para O
Neurocirurgia O
, O
tendo O
se O
efetuado O
a O
drenagem B-THER
de O
a O
colecao B-C
epidural B-AS
e O
exerese B-THER
de O
a O
lesao B-C
cutanea B-AS
. O

Realizou O
RM-CE B-T
que O
mostrou O
lesao B-C
expansiva I-C
intra-axial B-AS
frontal I-AS
, O
com O
restricao B-R
a I-R
a I-R
difusao I-R
e O
realce B-R
apos I-R
gadolinio I-R
, O
favorecendo O
a O
hipotese B-CH
de O
linfoma B-C
cerebral B-AS
. O

Apresentava O
tambem O
defeito B-C
pupilar I-C
aferente I-C
relativo I-C
direito B-AS
, O
ptose B-C
parcial I-C
esquerda B-AS
, O
disartria B-C
e O
disfonia B-C
, O
discreta B-C
tetraparesia I-C
e O
diminuicao B-C
de O
a O
sensibilidade B-CH
proprioceptiva I-CH
distal B-AS
e O
vibratoria B-CH
. O

A O
doente O
foi O
encaminhada O
para O
terapia B-THER
ocupacional I-THER
. O

Nova B-T
RM-CE I-T
mostrou O
uma O
displasia B-C
parietoccipital B-AS
esquerda I-AS
. O

A O
ecografia B-T
abdominal B-AS
mostrou O
derrame B-C
peri-hepatico B-AS
e O
formacao B-C
nodular I-C
hipoecogenica I-C
hepatica B-AS
. O

Em B-DT
2013 I-DT
iniciou O
diminuicao B-EV
progressiva I-EV
de O
a O
forca B-C
muscular I-C
de O
os O
membros B-AS
inferiores I-AS
, O
tendo O
RM B-T
lombo- B-AS
-sagrada I-AS
e O
electromiografia B-T
normais B-R
. O

Cumpriu O
a O
terapeutica B-THER
antibiotica I-THER
com I-THER
meropenem I-THER
durante B-DT
6 I-DT
semanas I-DT
, O
seguido B-DT
de I-DT
4 I-DT
semanas I-DT
de O
cefixima B-THER
. O

Foi O
submetida O
a O
remocao B-THER
microcirurgica I-THER
completa I-THER
. O

Sob O
fisioterapia B-THER
, O
terapia B-THER
ocupacional I-THER
e O
reposicao B-THER
com I-THER
CoQ10 I-THER
, O
L-Carnitina B-THER
e O
Creatina B-THER
, O
o O
quadro B-C
cerebeloso B-AS
progrediu B-EV
lentamente I-EV
em O
os O
ultimos B-DT
3 I-DT
anos I-DT
, O
sem B-N
agravamento B-EV
de O
a O
pontuacao B-R
em O
a O
escala B-T
SARA I-T
. O

Ate B-DT
a I-DT
a I-DT
data I-DT
o O
doente O
nao B-N
apresentou O
novos O
episodios O
de O
PTC B-C
e O
nao B-N
houve O
registo B-T
de O
eventos B-R
arritmicos I-R
. O

Em O
O O
estudo B-T
analitico I-T
( O
sangue O
e O
urina O
) O
e O
em O
a O
gasimetria B-T
arterial I-T
nao B-N
havia O
alteracoes B-R
de I-R
relevo I-R
, O
para O
alem O
de O
a O
hiperglicemia B-C
. O

A O
O O
exame B-T
neurologico I-T
apresentava O
desorientacao B-C
temporal I-C
, O
alteracao B-C
de I-C
a I-C
memoria I-C
recente I-C
e I-C
viso-espacial I-C
, O
e O
hemianopsia B-C
homonima I-C
direita B-AS
. O

Crianca O
18 O
meses O
, O
com O
antecedentes B-DT
de O
hemorragia B-C
subaracnoideia B-AS
aguda B-CH
fronto-temporal B-AS
esquerda I-AS
apos B-DT
TCE B-C
por O
acidente B-CH
de I-CH
viacao I-CH
a B-DT
os I-DT
11 I-DT
meses I-DT
e O
Varicela B-C
a B-DT
os I-DT
12 I-DT
meses I-DT
, O
que O
apresenta O
TCE B-C
occipital B-AS
apos B-DT
queda I-DT
de I-DT
propria I-DT
altura I-DT
. O

O O
doente O
apresentou O
melhoria B-EV
clinica I-EV
progressiva I-EV
e O
completa B-EV
e O
o O
novo O
estudo B-T
imagiologico I-T
revelou O
resolucao B-EV
de O
as O
alteracoes B-R
de I-R
sinal I-R
cerebelosas B-AS
, O
persistindo B-EV
os O
pequenos B-R
focos I-R
hiperintensos I-R
em I-R
T2 I-R
em O
localizacao O
pontomesencefalica B-AS
direita I-AS
. O

A O
observacao O
documentava O
arreflexia B-C
generalizada I-C
e O
ataxia B-C
apendicular B-AS
bilateral I-AS
de O
o O
tipo B-AS
cerebeloso I-AS
. O

Em B-DT
Essa I-DT
altura I-DT
foi O
admitido O
o O
diagnostico B-CH
de O
EB B-C
, O
suportado B-CH
por O
a O
presenca B-R
de I-R
titulo I-R
positivo I-R
serico I-R
de I-R
anti-GQ1 I-R
. O

Apos B-DT
5 I-DT
dias I-DT
, O
a O
flexao B-C
tonica I-C
de O
os O
dedos B-AS
de I-AS
os I-AS
pes I-AS
reverteu B-EV
, O
aparecendo O
concomitante B-DT
hipotonia B-C
de O
os O
membros B-AS
inferiores I-AS
. O

Em O
O O
exame B-T
neurologico I-T
apresentava O
ataxia B-C
cerebolosa B-AS
axial I-AS
e O
apendicular B-AS
, O
oftalmoplegia B-C
extrinseca B-AS
e O
arreflexia B-C
. O

Em O
A O
avaliacao B-T
final I-T
o O
mCTSIB B-T
revelou O
aumento B-R
de I-R
as I-R
oscilacoes I-R
e O
/ O
ou O
queda B-C
apenas B-CH
em O
a O
prova B-T
de I-T
olhos I-T
fechados I-T
em I-T
superficie I-T
instavel I-T
e O
em O
o O
LOS B-T
uma O
diminuicao B-R
ligeira I-R
de O
o O
ponto B-R
de I-R
terminacao I-R
para I-R
a I-R
frente I-R
. O

Mulher O
, O
57 O
anos O
apresentou O
se O
com O
febre B-C
, O
nauseas B-C
, O
vomitos B-C
e O
singultos B-C
, O
sucedidos B-DT
de O
depressao B-C
de I-C
o I-C
estado I-C
de I-C
consciencia I-C
, O
levando O
a O
admissao O
em O
UCI O
. O

Apresentamos O
o O
caso O
de O
uma O
crianca O
de O
5 O
anos O
de O
idade O
, O
sem B-N
antecedentes B-DT
pessoais O
ou O
familiares O
relevantes O
. O

A O
O O
exame B-T
neurologico I-T
, O
para O
alem O
de O
a O
disfuncao B-C
cognitiva I-C
, O
objetivava O
se O
sindrome B-C
piramidal I-C
irritativo I-C
e O
deficitario B-C
minor I-C
esquerdo I-C
. O

Biopsia B-T
de O
nervo B-AS
: O
nervo B-AS
com O
aspeto B-R
hipertrofiado I-R
, O
revelando O
extensos B-R
infiltrados I-R
linfohistiocitarios I-R
que O
ocupam B-R
quase I-R
totalmente I-R
o O
endonervo B-AS
com O
multiplos B-R
granulomas I-R
nao-caseosos I-R
; O
o O
estudo B-T
de I-T
Fite-Faraco I-T
identifica O
bacilos B-R
em I-R
vacuolos I-R
macrofagicos I-R
; O
sugestivo B-CH
de O
lesoes B-C
graves I-C
de I-C
neuropatia I-C
por I-C
lepra I-C
. O

Apresentava O
tambem O
defeito B-C
pupilar I-C
aferente I-C
relativo I-C
direito B-AS
, O
ptose B-C
parcial I-C
esquerda B-AS
, O
disartria B-C
e O
disfonia B-C
, O
discreta B-C
tetraparesia I-C
e O
diminuicao B-C
de O
a O
sensibilidade B-CH
proprioceptiva I-CH
distal B-AS
e O
vibratoria B-CH
. O

Optou O
se O
por O
iniciar O
pimozida B-THER
ate B-V
8 I-V
mg I-V
/ I-V
dia I-V
e O
orientar O
para O
Consulta O
Externa O
de O
Psiquiatria O
. O

Contudo O
, O
por O
a O
forma O
de O
instalacao O
de O
os O
defices B-C
, O
rapida B-EV
recuperacao I-EV
e O
quase B-EV
totalidade I-EV
de O
as O
lesoes B-C
em O
o O
territorio B-AS
de I-AS
circulacao I-AS
posterior I-AS
esquerda I-AS
, O
completou O
investigacao O
com O
doppler B-T
de O
os O
vasos B-AS
de I-AS
o I-AS
pescoco I-AS
, O
angio-RM B-T
e O
angiografia B-T
classica I-T
, O
tendo O
se O
diagnosticado B-CH
dissecao B-C
de O
a O
arteria B-AS
vertebral I-AS
esquerda I-AS
. O

10 O
anos O
, O
sexo O
masculino O
, O
admitido O
em O
o O
servico O
de O
urgencia O
por O
quadro O
de O
mialgias B-C
de O
os O
membros B-AS
inferiores I-AS
e O
dificuldade B-C
em I-C
a I-C
marcha I-C
com O
tres B-DT
semanas I-DT
de O
evolucao B-EV
. O

Cinco B-DT
dias I-DT
apos I-DT
a O
cirurgia B-THER
e O
24 B-DT
horas I-DT
apos I-DT
ter O
sido O
ligado O
o O
neuroestimulador B-THER
inicia O
quadro O
de O
crises B-C
convulsivas I-C
tonico-clonicas I-C
generalizadas I-C
refratarias I-C
e O
hemiparesia B-C
esquerda B-AS
, O
sem B-N
febre B-C
e O
sem B-N
sinais B-R
de O
infecao B-C
de I-C
as I-C
feridas I-C
cirurgicas I-C
. O

Em O
A O
TC-cerebral B-T
era O
evidente O
uma O
hiperdensidade B-C
espontanea I-C
de O
o O
corpo B-AS
estriado I-AS
direito I-AS
. O

Com O
este O
esquema B-THER
verificou O
se O
uma O
reducao B-EV
inicial I-EV
de O
a O
frequencia B-DT
de O
os O
paroxismos B-C
, O
contudo O
, O
posteriormente B-DT
, O
houve O
uma O
recrudescencia B-EV
de O
os O
mesmos B-C
. O

Os O
sinais B-T
vitais I-T
eram O
normais B-R
. O

A O
TAC B-T
e O
RM B-T
cranio-encefalicas I-T
mostraram O
a O
presenca B-R
de O
lesoes B-C
bilaterais B-AS
difusas B-CH
de O
os O
hemisferios B-AS
cerebelosos I-AS
com O
aspeto B-CH
estriado I-CH
, O
sem B-N
captacao B-R
de I-R
contraste I-R
, O
condicionando B-R
hidrocefalia I-R
e O
malformacao B-R
de I-R
Chiari I-R
tipo B-V
I I-V
secundarias B-R
. O

De O
O O
estudo B-T
complementar I-T
realizado O
, O
destacam O
se O
: O
TC B-T
e O
RM B-T
cranioencefalicas I-T
normais B-R
; O
SPECT B-T
cerebral B-AS
revelando O
hipoperfusao B-R
bilateral B-AS
cortical I-AS
e O
subcortical B-AS
com O
padrao B-R
patchy I-R
; O
anticorpos B-T
antinucleares I-T
, O
anti-SSA-60 B-T
e O
anti-SSA-52 B-T
fracamente B-R
positivos I-R
; O
com O
estudo B-T
de I-T
complemento I-T
e O
restante O
estudo B-T
de I-T
autoimunidade I-T
normais B-R
; O
estudo B-T
de I-T
o I-T
LCR I-T
normal B-R
; O
anticorpos B-T
antineuronais I-T
negativos B-R
; O
serologias B-T
infecciosas I-T
negativas B-R
; O
pesquisa B-T
extensa I-T
de I-T
doencas I-T
metabolicas I-T
e I-T
mitocondriais I-T
negativa B-R
. O

Foi O
decidido O
em O
consulta O
de O
Ortopedia O
, O
onde O
a O
doente O
mantem O
seguimento O
, O
adotar O
uma O
atitude O
conservadora O
. O

Apos B-DT
5 I-DT
dias I-DT
, O
a O
flexao B-C
tonica I-C
de O
os O
dedos B-AS
de I-AS
os I-AS
pes I-AS
reverteu B-EV
, O
aparecendo O
concomitante B-DT
hipotonia B-C
de O
os O
membros B-AS
inferiores I-AS
. O

De O
A O
historia B-DT
pessoal O
, O
destaca O
se O
apenas O
enxaqueca B-C
com I-C
aura I-C
visual I-C
e O
um O
episodio O
de O
hipostesia B-C
algica I-C
de O
os O
membros B-AS
esquerdos I-AS
de O
duracao B-DT
> I-DT
24h I-DT
, O
3 B-DT
anos I-DT
antes I-DT
. O

Dois B-DT
anos I-DT
depois I-DT
, O
a O
doente O
regressou O
com O
nova B-C
hemorragia I-C
calosa B-AS
e O
intraventricular B-AS
. O

Antecedentes B-DT
de O
HTA B-C
, O
dislipidemia B-C
e O
hiperuricemia B-C
. O

Rapaz O
de O
3 O
anos O
, O
primeiro O
filho O
de O
pais B-OBS
saudaveis I-OBS
nao B-N
consanguineos B-OBS
. O

O O
estudo B-T
etiologico I-T
de I-T
a I-T
HTA I-T
revelou O
um O
adenoma B-C
de O
a O
suprarrenal B-AS
nao B-N
secretor B-CH
e O
lesoes B-C
de O
orgao B-AS
alvo I-AS
( O
miocardio B-AS
, O
rim B-AS
e O
retina B-AS
) O
. O

Assumindo O
se O
etiologia B-C
cardioembolica I-C
de O
o O
evento B-C
vascular I-C
, O
foi O
decidido O
inicio O
de O
hipocoagulacao B-THER
oral B-RA
com O
varfarina B-THER
. O

Com O
19 B-DT
meses I-DT
reiniciou O
crises B-C
, O
por O
o O
que O
a B-DT
os I-DT
24 I-DT
meses I-DT
realizou O
desconexao B-C
posterior I-C
. O

De O
A O
investigacao B-T
complementar I-T
salienta O
se O
: O
RM-CE B-T
( O
13 B-DT
anos I-DT
) O
com O
atrofia B-C
cortical B-AS
cerebelosa I-AS
; O
EMG B-T
( O
13 B-DT
anos I-DT
) O
evidenciou O
polineuropatia B-C
mista I-C
de O
predominio B-CH
sensitivo I-CH
axonal B-AS
; O
dislipidemia B-C
, O
hipoalbuminemia B-C
, O
-fetoproteina B-R
ligeiramente I-R
elevada I-R
e O
estudo B-T
genetico I-T
compativel B-R
com I-R
heterozigotia I-R
composta I-R
para O
AOA4 B-G
. O

Iniciados O
pulsos B-THER
de I-THER
ciclofosfamida I-THER
intravenosa B-RA
mensal B-DT
, O
com O
controlo B-T
imagiologico I-T
a O
evidenciar O
oclusao B-C
de O
a O
ACP B-AS
direita I-AS
e O
fenomeno B-C
de I-C
moyamoya I-C
. O

Internada O
de O
novo O
1 B-DT
mes I-DT
apos I-DT
o I-DT
ultimo I-DT
AIT B-C
por O
instalacao O
subita B-CH
de O
diminuicao B-C
de I-C
a I-C
forca I-C
muscular I-C
em O
o O
membro B-AS
superior I-AS
e O
inferior B-AS
direitos I-AS
e O
disartria B-C
. O

A O
PET B-T
com I-T
18 I-T
F-FDG I-T
de I-T
controlo I-T
nao B-N
apresentou O
sinais B-R
de O
recidiva B-EV
neoplasica B-C
. O

Fez O
metilprednisolona B-THER
IV B-RA
1g B-V
/ I-V
dia I-V
5 B-DT
dias I-DT
, O
sem B-N
resposta B-R
. O

O O
quadro B-C
clinico I-C
, O
imagiologico B-C
e O
laboratorial B-C
suportou O
o O
diagnostico B-CH
de O
variante B-C
cortical I-C
de I-C
EM I-C
, O
tendo O
feito O
ciclo B-THER
de I-THER
metilprednisolona I-THER
sem B-N
melhoria B-EV
significativa I-EV
. O

Melhorou B-EV
com O
ciclo B-THER
de I-THER
metilprednisolona I-THER
e O
plasmaferese B-THER
, O
e O
foi O
admitida O
a O
hipotese B-CH
diagnostica I-CH
de O
Esclerose B-C
Concentrica I-C
de I-C
Balo I-C
( O
ECB O
) O
, O
tendo O
tido O
alta B-EV
com O
corticoterapia B-THER
oral B-RA
em O
desmame B-N
progressivo B-EV
durante B-DT
6 I-DT
meses I-DT
. O

A O
PET B-T
mostrou O
avidez B-R
significativamente I-R
aumentada I-R
de I-R
FDG I-R
em O
a O
aorta B-AS
ascendente I-AS
, O
crossa B-AS
e O
emergencia B-AS
de I-AS
as I-AS
arterias I-AS
carotida I-AS
comum I-AS
e O
subclavia B-AS
esquerdas I-AS
, O
em O
areas B-AS
de O
dilatacao B-C
aneurismatica I-C
. O

O O
estudo B-T
analitico I-T
e O
imunologico B-T
pro-trombotico I-T
foi O
normal B-R
. O

As O
analises B-T
revelaram O
anemia B-C
e O
elevacao B-R
de I-R
a I-R
VS. I-R
A O
AngioTAC B-T
toracica I-T
confirmou O
o O
aneurisma B-C
complexo I-C
de O
a O
crossa B-AS
de I-AS
a I-AS
aorta I-AS
associado B-CH
a O
oclusao B-C
proximal B-AS
de O
as O
arterias B-AS
carotida I-AS
comum I-AS
e O
subclavia B-AS
esquerdas I-AS
com O
varias B-C
saculacoes I-C
. O

O O
novo O
estudo B-T
vascular I-T
, O
de O
LCR B-T
e O
imunologico B-T
nao B-N
revelou O
alteracoes B-R
. O

Gravidez B-OBS
de I-OBS
termo I-OBS
sem B-N
intercorrencias B-C
, O
periodo B-OBS
neonatal I-OBS
inocente I-OBS
. O

A O
biopsia B-T
cerebral B-AS
evidenciou O
desmielinizacao B-C
e O
positividade B-R
para I-R
PCR I-R
de I-R
o I-R
virus I-R
JC I-R
. O

Durante B-DT
o I-DT
internamento I-DT
, O
desenvolveu B-EV
hemiparesia B-C
esquerda B-AS
de O
novo O
e O
RM- B-T
-CE I-T
subsequente B-DT
documentou O
progressao B-EV
rostral I-EV
de O
as O
lesoes B-C
. O

Crianca O
18 O
meses O
, O
com O
antecedentes B-DT
de O
hemorragia B-C
subaracnoideia B-AS
aguda B-CH
fronto-temporal B-AS
esquerda I-AS
apos B-DT
TCE B-C
por O
acidente B-CH
de I-CH
viacao I-CH
a B-DT
os I-DT
11 I-DT
meses I-DT
e O
Varicela B-C
a B-DT
os I-DT
12 I-DT
meses I-DT
, O
que O
apresenta O
TCE B-C
occipital B-AS
apos B-DT
queda I-DT
de I-DT
propria I-DT
altura I-DT
. O

De O
O O
estudo B-T
de I-T
o I-T
LCR I-T
salienta O
se O
citoquimico B-T
sem B-N
alteracoes B-R
, O
presenca B-R
de I-R
bandas I-R
oligoclonais I-R
perfil I-R
tipo B-V
2 I-V
, O
indice B-R
de I-R
IgG I-R
aumentado I-R
com I-R
sintese I-R
intratecal I-R
de I-R
IgG I-R
. O

A O
ressonancia B-T
magnetica I-T
( O
RM O
) O
cerebral B-AS
, O
a B-DT
os I-DT
10 I-DT
dias I-DT
de O
clinica B-THER
, O
evidenciou B-R
, O
em O
as O
sequencias B-R
de I-R
difusao I-R
e I-R
T2 I-R
FLAIR I-R
, O
hiperintensidade B-R
giriforme I-R
cortico- B-AS
-subcortical I-AS
peri-rolandica I-AS
e O
parieto-occipital B-AS
direitas I-AS
, O
em B-DT
esta I-DT
fase I-DT
sem B-N
areas B-R
de I-R
comprovada I-R
restricao I-R
de I-R
difusao I-R
. O

Polineuropatia B-C
sensitivo-motora I-C
grave I-C
em O
a O
eletromiografia B-T
. O

O O
estudo B-T
etiologico I-T
exaustivo I-T
foi O
negativo B-R
( O
incluindo O
analise B-T
de I-T
LCR I-T
, O
estudo B-T
imunologico I-T
e I-T
infeccioso I-T
) O
. O

Foi O
colocado O
implante B-THER
intradermico I-THER
de I-THER
etonogestrel I-THER
e O
iniciou O
clonazepam B-THER
durante B-DT
a I-DT
fase I-DT
lutea I-DT
. O

O O
EEG B-T
evidenciou O
uma O
crise B-C
eletrografica I-C
temporal B-AS
esquerda I-AS
com O
taquicardia B-R
que O
coincidiu O
com O
um O
episodio O
de O
palpitacoes B-C
. O

O O
angio-TC B-T
mostrou O
um O
trombo B-C
em O
o O
segmento B-AS
M1 I-AS
distal I-AS
de I-AS
a I-AS
ACM I-AS
esquerda I-AS
e O
o O
estudo B-T
de I-T
perfusao I-T
uma O
extensa B-R
area I-R
de O
penumbra B-C
isquemica I-C
. O

A O
TC-CE B-T
revelou O
extensa B-R
area I-R
de I-R
hipodensidade I-R
envolvendo I-R
o I-R
neuroestimulador I-R
colocado I-R
a O
a O
direita B-AS
. O

Mulher O
de O
48 O
anos O
, O
sem B-N
antecedentes B-DT
patologicos O
relevantes O
conhecidos O
, O
foi O
admitida O
em O
o O
servico O
de O
urgencia O
por O
crise B-C
tonico-clonica I-C
generalizada I-C
inaugural I-C
. O

Adolescente O
de O
o O
sexo O
feminino O
, O
14 O
anos O
, O
com O
antecedentes B-DT
de O
disfagia B-C
e O
disfonia B-C
com O
8 B-DT
meses I-DT
de O
evolucao B-EV
, O
com O
seguimento O
em O
consulta O
de O
Otorrinolaringologia O
e O
Terapia B-THER
de I-THER
a I-THER
Fala I-THER
, O
associado B-CH
a O
cansaco B-C
para I-C
medios I-C
esforcos I-C
e O
ptose B-C
palpebral B-AS
a O
o O
final B-DT
de I-DT
o I-DT
dia I-DT
, O
que O
recorrera O
a O
o O
Servico O
de O
Urgencia O
Pediatrico O
( O
SUPed O
) O
em O
o O
dia B-DT
anterior I-DT
por O
episodio O
subito B-CH
de O
engasgamento B-C
, O
e O
encontrada B-OBS
em I-OBS
casa I-OBS
por O
a O
equipa B-OBS
de I-OBS
emergencia I-OBS
medica I-OBS
em O
respiracao B-C
agonica I-C
, O
tendo O
sido O
entubada B-THER
e O
transportada B-OBS
para I-OBS
o I-OBS
SUPed I-OBS
. O

Realizou O
radioterapia B-THER
fraccionada I-THER
em I-THER
um I-THER
total I-THER
de I-THER
60 I-THER
Gy I-THER
. O

Durante B-DT
internamento I-DT
, O
doente O
teve O
episodios B-C
paroxisticos I-C
de O
diminuicao B-C
de I-C
acuidade I-C
visual I-C
, O
e O
foi O
observado O
por O
Neuro-oftalmologista O
, O
que O
referiu O
tratar O
se O
de O
isquemia B-C
ocular B-AS
. O

Em O
A O
historia B-DT
familiar B-OBS
materna I-OBS
, O
e O
referido O
que O
o O
avo B-OBS
e O
um O
tio B-OBS
terao O
pes B-AS
cavus B-C
. O

A O
admissao O
doente O
vigil B-OBS
, O
TA B-T
170/85 B-V
mmHg I-V
, O
e O
globo B-C
vesical I-C
. O

A B-DT
Os I-DT
4 I-DT
anos I-DT
inicia O
de O
episodios O
de O
alteracao B-C
de I-C
contacto I-C
e O
arreactividade B-C
com O
o O
EEG B-T
a O
demonstrar O
abundante O
actividade B-R
paroxistica I-R
temporal B-AS
posterior I-AS
esquerda I-AS
. O

Em O
O O
exame B-T
neurologico I-T
apresentava O
hemiparesia B-C
direita B-AS
com O
face B-AS
de I-AS
predominio I-AS
crural I-AS
( O
grau B-V
4 I-V
membro B-AS
superior I-AS
e O
plegia B-C
membro B-AS
inferior I-AS
) O
. O

Mulher O
de O
45 O
anos O
, O
com O
luxacao B-C
congenita I-C
de O
a O
anca B-AS
direita I-AS
com O
protese B-THER
, O
e O
eritema B-C
nodoso I-C
e O
hipersudorese B-C
noturna B-DT
desde I-DT
2015 I-DT
. O

De O
A O
avaliacao B-T
analitica I-T
destacava O
se O
Factor B-V
VIII I-V
aumentado B-R
, O
tambem O
presente B-OBS
em I-OBS
o I-OBS
pai I-OBS
. O

O O
doseamento B-T
de I-T
actividade I-T
de I-T
alfa I-T
glucosidase I-T
foi O
de O
cerca B-V
10 I-V
% I-V
de O
o O
valor B-R
normal I-R
( O
0,56 B-V
) O
. O

Objetivamente O
apresentava O
se O
subfebril B-C
, O
sem B-N
defices B-C
neurologicos I-C
focais I-C
e O
sem B-N
sinais B-C
meningeos I-C
. O

O O
estudo B-T
etiologico I-T
exaustivo I-T
foi O
negativo B-R
( O
incluindo O
analise B-T
de I-T
LCR I-T
, O
estudo B-T
imunologico I-T
e I-T
infeccioso I-T
) O
. O

Doente O
de O
sexo O
feminino O
, O
55 O
anos O
, O
recorre O
a O
o O
servico O
de O
urgencia O
por O
parestesias B-C
, O
inicialmente O
em O
os O
membros B-AS
inferiores I-AS
e O
assimetricas B-CH
, O
progredindo B-EV
gradualmente I-EV
para O
o O
segmento B-AS
distal I-AS
de I-AS
os I-AS
quatros I-AS
membros I-AS
e O
dificuldade B-C
em I-C
a I-C
marcha I-C
com O
quatro B-DT
meses I-DT
de O
evolucao B-EV
. O

Apresentava O
estudo B-T
analitico I-T
e O
TC B-T
CE I-T
sem B-N
alteracoes B-R
. O

Em O
O O
estudo B-T
analitico I-T
( O
sangue O
e O
urina O
) O
e O
em O
a O
gasimetria B-T
arterial I-T
nao B-N
havia O
alteracoes B-R
de I-R
relevo I-R
, O
para O
alem O
de O
a O
hiperglicemia B-C
. O

A B-DT
O I-DT
7 I-DT
dia I-DT
de O
perfusao B-THER
, O
iniciou O
varfarina B-THER
. O

O O
electroencefalograma B-T
( O
EEG O
) O
revelou O
actividade B-R
paroxistica I-R
continua I-R
temporal B-AS
esquerda I-AS
, O
compativel B-R
com O
EM B-C
parcial I-C
. O

O O
estudo B-T
de I-T
conducao I-T
nervosa I-T
nao B-N
mostrou O
sinais B-R
de I-R
polineuropatia I-R
sensitiva I-R
ou I-R
motora I-R
e O
os O
potenciais B-T
evocados I-T
somatossensitivos I-T
mostraram O
ausencia B-R
de I-R
respostas I-R
corticais I-R
por I-R
estimulacao I-R
de O
os O
nervos B-AS
tibial I-AS
e O
mediano B-AS
, O
bilateralmente B-AS
. O

Foi O
assumido O
sindrome B-C
lacunar I-C
sensitivo I-C
puro I-C
e O
decidido O
internamento B-OBS
para O
vigilancia O
e O
estudo B-T
. O

Homem O
de O
71 O
anos O
, O
com O
antecedentes B-DT
pessoais O
de O
hipertensao B-C
arterial I-C
, O
recorre O
a O
o O
servico O
de O
urgencia O
( O
S. O
U. O
) O
por O
quadro O
de O
disartria B-C
e O
confusao B-C
mental I-C
. O

Exame B-T
de I-T
LCR I-T
com O
7 B-V
celulas I-V
, O
proteinorraquia B-R
69 B-V
mg I-V
/ I-V
dL I-V
, O
com O
analise B-T
citologica I-T
seriada I-T
sem B-N
evidencia B-R
de O
atipia B-C
imunofenotipica I-C
ou O
monoclonalidade B-C
. O

Contudo O
, O
apos B-DT
reavaliacao B-T
e O
identificacao B-R
de I-R
torticaput I-R
predominante I-R
, O
foi O
possivel O
injeccao B-THER
ecoguiada I-THER
de I-THER
BoNT I-THER
adicional I-THER
de O
os O
musculos B-AS
obliquus I-AS
capitis I-AS
inferior I-AS
e O
superior B-AS
e O
levantador B-AS
de I-AS
a I-AS
escapula I-AS
esquerdos I-AS
, O
tendo O
a O
otimizacao B-THER
progressiva I-THER
de I-THER
a I-THER
dose I-THER
( O
total O
970U B-V
em O
o O
